Load Record,Item Number
9252201,82563
9252205,60043
9252543,145755
9252201,79923
9252543,145748
9252205,40387
9252201,122301
9252201,102333
9252543,128563
9252543,146762
9231146,149
9252543,145501
9252543,120292
9252201,173249
9252202,80384
9252202,80551
9252211,72278
9252205,64482
9252205,61157
9252201,97477
9252201,100223
9252201,101296
9252201,97877
9252511,615
9252737,49
9252201,101195
9252205,61155
9252205,61917
9252296,2676
9252205,59373
9252205,61725
9252201,81298
9252201,97886
9252201,100220
9252543,140574
9252580,283
9252201,81435
9252205,61724
9252201,109312
9252201,109308
9252205,64531
9252201,109989
9252205,61156
9252205,61158
9252041,2457
9252423,8431
9252543,140569
9252537,275
9252202,65753
9252423,8464
9252201,116826
9232475,9460
9251199,936
9251199,1184
9252201,54173
9252475,29092
9252485,298
9252201,97885
9252026,16035
9252202,63632
9252201,101244
9252205,61160
9252205,64534
9252205,61923
9252423,8432
9252201,109313
9252543,129722
9252201,101298
9252205,61914
9252202,51369
9252543,140289
9252205,64483
9252201,100221
9252543,120087
9252205,61913
9252205,61924
9252201,109438
9252201,81432
9252543,120089
9252202,54956
9252543,140566
9252543,134155
9252201,109967
9252543,128894
9252205,64485
9252536,395
9252202,55011
9252201,102864
9252543,140290
9252202,63223
9252202,55014
9252205,61916
9252526,614
9252423,8465
9252202,63631
9252296,2677
9252211,72277
9252423,8466
9252205,59375
9252039,15171
9252201,109310
9252047,3973
9252205,61159
9252543,140567
9252201,100219
9252543,129256
9252202,54957
9252201,81434
9252543,129720
9252201,101293
9252026,14674
9252201,97474
9252201,97884
9252537,276
9252543,134156
9252205,61915
9252201,81431
9252543,129725
9252201,97479
9252543,140293
9252543,129724
9252543,129723
9252201,81433
9252202,54958
9252202,63224
9252543,140291
9252205,61925
9252543,134190
9252412,906
9252202,55013
9252543,140294
9252423,8463
9252201,100224
9252543,140568
9252546,90
9252201,97476
9252201,102865
9252537,274
9252201,109966
9252423,5365
9252543,134158
9252030,808
9252201,81206
9252201,101295
9252201,100218
9252475,36928
9252537,277
9252202,65749
9252543,129257
9252543,114265
9252205,52213
9252205,61154
9252201,101239
9252201,109946
9252543,140571
9252061,1064
9252543,120088
9252201,97475
9252205,61723
9252526,613
9252201,81430
9252201,97880
9252201,97879
9252543,134157
9252543,140572
9252201,109439
9252202,65751
9252201,81205
9252300,822
9252201,100216
9252543,140292
9252039,15169
9252205,61920
9252205,61922
9252201,81204
9252201,100217
9252201,97874
9252202,65752
9252201,109311
9252201,97478
9252026,16034
9252543,119563
9252543,119555
9252543,134287
9252041,2464
9252423,8437
9252202,55717
9252201,109945
9252026,14569
9252201,89207
9252543,140666
9252511,541
9252543,119565
9252248,16086
9252201,102904
9252423,8435
9252061,1069
9252201,89216
9252500,2058
9252201,89367
9252205,61852
9252201,89218
9252201,102905
9252500,2057
9252201,101183
9252500,2728
9252205,61820
9252202,55611
9252202,55608
9252543,119562
9252574,258
9252202,55046
9252202,55103
9252201,89371
9252201,109334
9252202,55601
9252503,327
9252202,55585
9252423,8450
9252202,55104
9252503,329
9252202,55044
9252205,57038
9252202,55588
9252205,65313
9252543,140565
9252543,134159
9252543,140570
9252039,15170
9252202,65754
9252205,61918
9252537,278
9252543,121840
9252205,61827
9252543,140664
9252205,61766
9252543,119889
9252201,89212
9252202,54981
9252202,54982
9252047,3975
9252202,55583
9252543,120020
9252543,134275
9252201,109410
9252041,2461
9252202,55716
9252543,140323
9252205,61855
9252248,15842
9252201,89209
9252205,61762
9252201,101186
9252202,63627
9252543,134273
9252041,2462
9252205,61763
9252511,535
9252201,89211
9252526,609
9252201,101178
9252033,12118
9252201,97553
9252201,89208
9252543,134281
9252205,57034
9252205,57036
9252030,801
9252202,55105
9252543,120061
9252201,109944
9252201,109412
9252543,140661
9252543,134277
9252201,89214
9252503,330
9252543,140663
9252543,140924
9252511,536
9252205,61854
9252205,61858
9252543,119556
9252202,55589
9252435,13616
9252511,539
9252202,55584
9252205,57035
9252537,262
9252438,2322
9252201,102903
9252320,2078
9252202,55099
9252205,57393
9252202,55712
9252201,91278
9252205,57392
9252201,65057
9252543,71402
9252201,100193
9252039,14371
9252205,61899
9252294,3420
9252543,134245
9252039,15173
9252543,129730
9252201,97942
9252205,41115
9252201,75601
9252435,3127
9252205,49592
9252201,109981
9252201,97728
9252201,109983
9252202,55508
9252205,49811
9252201,33821
9252241,393
9252543,129267
9252543,114110
9252536,373
9252536,419
9252241,394
9252205,64518
9252543,134241
9252543,78843
9252543,71103
9252435,12440
9252435,3120
9252202,55510
9252201,97947
9252205,49590
9252205,41446
9252201,39221
9252205,44469
9252291,124
9252543,78916
9252205,41116
9252202,49618
9252202,49402
9252205,20816
9252508,425
9251340,2314
9251340,1944
9252543,128907
9252435,3124
9252202,31913
9252201,98546
9252205,31523
9252202,55604
9252201,102902
9252511,524
9252202,65769
9252201,110058
9252464,2484
9252201,75602
9252205,50598
9252543,141909
9252205,63862
9252201,75222
9252205,24491
9252202,55505
9252536,422
9252030,738
9252543,141906
9252205,61901
9252543,140305
9252201,109951
9252202,63230
9252205,64454
9252201,109339
9252201,97729
9252536,420
9252205,61898
9252201,75967
9252435,3121
9252543,134247
9252205,64517
9252511,609
9252039,14348
9252205,41566
9252543,114115
9252041,2459
9252205,61164
9252201,102884
9252543,134254
9252543,134249
9252205,61896
9252046,3099
9252543,134244
9252435,12441
9252543,78844
9252201,101280
9252201,102885
9252543,140918
9252201,101278
9252202,70566
9252201,53630
9242052,2897
9252543,114113
9252205,64457
9252526,605
9252205,61728
9252039,14349
9252496,577
9252201,102882
9252061,1066
9252039,15172
9252435,3122
9252450,3871
9252543,114101
9252202,55512
9252543,4783
9252543,129265
9242437,4061
9252543,109471
9252205,49812
9252435,3123
9252201,97948
9252205,9383
9252205,50419
9252205,49591
9252536,369
9252201,100195
9252201,109940
9252205,49813
9252435,3118
9252201,26915
9252543,140304
9252205,64456
9252543,114109
9252201,109323
9252201,78838
9252543,140692
9252201,109982
9252201,109322
9252435,12687
9252202,49619
9252205,9378
9242428,95
9252201,109321
9252526,603
9252201,97730
9252543,103969
9252543,78804
9252202,55509
9252201,97485
9252201,97731
9252205,49814
9252241,79
9252543,4784
9252543,109469
9252508,416
9252291,125
9252543,134246
9252205,49786
9252202,32701
9252201,75224
9252205,41114
9252202,65764
9252205,61900
9252543,134248
9252201,32746
9252201,75600
9252450,3827
9252202,21214
9252359,437
9252205,50595
9232329,1884
9252201,101279
9252205,61727
9252500,2892
9252201,107562
9252205,31525
9252435,3115
9252475,26126
9252543,114111
9252435,12665
9252202,49403
9252435,3126
9252543,114114
9252201,26257
9252241,396
9252201,50105
9252543,103971
9252202,49840
9252205,36800
9252030,672
9252201,109341
9252205,49589
9252205,64458
9252201,100194
9252201,109342
9252205,49815
9252526,604
9252201,50107
9242543,36988
9252543,140306
9242428,97
9252205,61897
9252201,97484
9252201,26917
9252201,109324
9252202,65765
9252202,55506
9252205,50596
9252211,65571
9252205,9377
9252543,114108
9252201,109340
9252536,418
9252201,101277
9252201,109980
9252536,421
9252201,102883
9252201,109954
9252536,370
9252546,93
9252201,65058
9252202,21216
9252201,109953
9252201,60069
9252201,109950
9252201,109952
9252526,602
9252543,114117
9252543,114112
9252435,3114
9252202,32702
9252202,32774
9252435,12439
9252205,50597
9232258,342
9252201,75223
9252543,129266
9252543,140693
9252574,257
9252205,69195
9252201,122926
9252205,64535
9252201,100222
9252205,64484
9252205,59374
9254412,52734
9252500,2733
9252543,140573
9252039,14372
9254412,52690
9252205,64533
9252201,102866
9252543,145744
9251300,68
9251340,2332
9252202,55507
9252543,114116
9252201,75604
9252205,9384
9252496,595
9261100,50956
9261100,50927
9252202,132531
9252202,132525
9252201,122933
9262206,13
9252205,69194
9252201,122925
9252201,122927
9252202,81989
9252201,122930
9252201,122928
9252205,69196
9252202,142181
9252201,122929
9252202,81990
9252201,122932
9261100,50982
9261100,50991
9252202,132787
9252543,199531
9252201,172958
9261100,50925
9261100,50963
9261100,50960
9252531,54903
9251289,55684
9252543,199277
9252202,132456
9252543,199999
9272902,88
9252205,119865
9252205,119868
9252543,200089
9252202,132455
9252201,172899
9272902,8
9252201,173177
9252201,173178
9251513,51998
9252201,173175
9251513,51953
9252211,130023
9251287,60454
9252205,119792
9252205,119797
9251513,52015
9252201,173250
9252543,203919
9251513,52027
9252201,173222
9252201,173181
9252201,173183
9252201,173184
9252205,120234
9252201,173185
9252201,173179
9252201,173187
9252201,173186
9252201,173182
9252201,173180
9252201,173188
9252202,132837
9252211,132002
9252205,68571
9252423,8401
9252202,81173
9252202,55131
9261129,131
9261129,140
9252205,59318
9251289,55829
9252201,173424
9252201,173426
9261129,77
9252201,173427
9252201,173428
9252201,173429
9242553,24
9252201,173425
9252201,173423
9254412,52795
9261129,73
9252435,67300
9261129,32
9252201,173404
9252201,173421
9252201,173418
9252202,132523
9261129,49
9261129,34
9261129,33
9252205,68888
9262030,36
9252205,119424
9261126,31
9261129,63
9252201,173407
9272913,34
9252201,173829
9252201,173799
9252205,119686
9252215,53944
9252201,173807
9252215,53945
9252202,133478
9252202,133480
9252202,133475
9252201,173808
9252202,133479
9252205,119708
9252543,202647
9261127,50009
9252202,133484
9252205,119734
9252215,53949
9252543,202649
9252202,133476
9252202,133477
9252215,53948
9252205,119684
9252543,202164
9252026,67813
9252205,119625
9252419,50036
9252543,202237
9252211,131539
9252543,201912
9252205,119497
9252543,201906
9252543,201807
9252205,119583
9252205,119584
9252201,173686
9252543,201914
9252205,119575
9252205,119582
9252543,201905
9252205,119537
9252543,201913
9252201,173676
9252205,119578
9252205,119576
9252205,119581
9252543,201527
9252202,132606
9252202,132669
9252202,132680
9252435,67299
9252202,132524
9252202,133159
9252543,200228
9252202,132522
9251298,54353
9261129,124
9252201,97369
9252202,54152
9252531,54909
9252033,66708
9252531,54908
9252531,54905
9251513,52006
9252205,119763
9252205,119768
9261129,210
9252202,133792
9252536,52011
9252202,133793
9252205,119772
9252202,133808
9252202,133814
9252205,119765
9252202,133982
9252205,119761
9252205,119767
9252205,119764
9252205,119766
9252078,58092
9252543,204644
9252211,130566
9252202,133809
9252543,202888
9252205,119795
9252205,119796
9252202,133800
9252543,202868
9252202,133807
9252202,133799
9252201,173867
9252205,119685
9252202,133474
9252202,133441
9272913,33
9252201,173809
9252205,119729
9252205,119730
9252205,119725
9252205,119731
9252201,173888
9252205,119727
9252201,173864
9252205,119733
9252205,119726
9252205,119728
9252543,202698
9252201,173866
9252202,133481
9252205,119683
9252201,174540
9252543,203911
9252201,174558
9252205,120205
9252543,203891
9252543,203942
9252202,135116
9252205,120120
9272902,86
9272902,84
9272902,89
9252543,203780
9272902,87
9272902,85
9272902,7
9252201,174423
9252201,174425
9252201,117175
9252201,174426
9253102,193094
9262475,424
9252201,174424
9252205,119864
9252202,134502
9252205,119861
9252205,119903
9252205,119894
9251250,57925
9252205,119891
9252201,174257
9252536,52019
9252205,119898
9252205,119866
9252543,203353
9252078,58132
9272913,31
9252205,119870
9252205,119871
9252202,134472
9252202,134479
9252205,119869
9252205,119867
9252202,134478
9252205,119893
9252205,119850
9252543,203101
9253102,192091
9252033,66705
9252033,66704
9252033,66706
9252033,66717
9252354,50167
9252531,54902
9252033,66703
9252531,54904
9252531,54924
9272902,273
9272902,264
9272902,276
9272902,275
9252543,204177
9252506,50899
9252047,55276
9272902,274
9254412,52790
9252450,56690
9252450,56689
9252450,56744
9272902,225
9252205,120278
9252205,120279
9252205,120284
9252205,120285
9252201,174497
9252201,174559
9252201,174550
9251513,52229
9252201,174496
9252201,174534
9252202,135040
9252543,203943
9252201,174547
9252205,120184
9252201,174511
9252201,174552
9252202,135038
9272902,139
9252205,120206
9252205,120245
9252201,174520
9252543,203906
9252201,174554
9252543,203941
9252201,174535
9252543,203940
9252201,174536
9252205,120263
9252205,120265
9252202,135133
9252205,120264
9252202,134987
9252202,135041
9252205,120266
9252205,120246
9272902,160
9252205,120261
9252201,174560
9252211,130281
9252543,203939
9252205,120185
9252205,120195
9272902,118
9252201,174513
9252543,203907
9251513,52222
9272902,137
9252205,120244
9252201,174519
9252205,120260
9252201,174557
9252205,120259
9272902,82
9272902,506
9252201,174564
9252202,136642
9252201,175531
9252202,135131
9252201,174553
9252201,174556
9272902,507
9252202,135118
9252202,135114
9252201,174562
9272902,83
9252202,136628
9252201,174561
9252202,135117
9252201,174551
9252201,174555
9252201,174548
9252205,120262
9252202,135134
9252201,174549
9272902,479
9272902,478
9242882,1
9253102,192703
9252201,174566
9272921,12
9272921,13
9252543,204733
9272902,477
9252543,204609
9252202,135039
9252202,135127
9252543,204561
9252205,120277
9252205,120554
9272927,282
9252380,50558
9252248,72176
9252205,120235
9272915,47
9252201,174774
9252201,174770
9252201,174776
9252201,174777
9252047,55260
9252201,174846
9252205,120339
9272902,412
9272947,12
9272902,413
9272947,13
9252201,174775
9252201,174831
9252201,174769
9252543,204378
9252359,50942
9252201,174768
9252543,204348
9252545,60987
9272902,316
9252248,72124
9242581,236
9252476,54342
9252201,175350
9252202,139759
9251513,52477
9252543,205388
9252434,59306
9251513,52455
9252500,53067
9272927,418
9252202,138105
9262450,50174
9252202,137822
